rownames.camera_results.	camera_descr	PValue	FDR	camera_Phenotype	camera_genes
HIPPO SIGNALING%GOBP%GO:0035329	HIPPO SIGNALING	0.0253956777722624	0.995888288971654	-1	9113,10413,8642,55233,7005,154810,7003,60485,79633,6789,51421,6788,154796,25937,92597,26524,8463
FAS SIGNALING PATHWAY%PANTHER PATHWAY%P00020	FAS SIGNALING PATHWAY	0.0260463083178663	0.995888288971654	1	2934,841,143,8772,84823,355,839,6416,142,4000,5602,822,5601,843,8837,1616,836,3725,840,842,5599,10038,11124,317,4001
CERAMIDE SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CERAMIDE SIGNALING PATHWAY	CERAMIDE SIGNALING PATHWAY	0.0263269083912809	0.995888288971654	1	8738,5590,841,5894,8772,637,5154,5925,8737,572,6416,5610,4609,581,5595,5594,7132,55512,9448,4792,5604,83939,5074,8567,5605,8439,1509,7186,6609,5580,207,4214,9530,54205,56848,8844,427,8575,5599,4790,5970
Nucleotide excision repair%WikiPathways_20230910%WP4753%Homo sapiens	Nucleotide excision repair	0.0267914494605323	0.995888288971654	1	2067,6118,8450,9978,1642,5887,7507,5984,5111,2965,3978,1069,1161,5886,2072,1022,5985,5983,7508,8451,4331,10714,5981,2074,2967,57804,6119,902,1643,2068,6117,56655,404672,5982,5424,2968,5426,54107,5425,2071,2073,728340
Nucleotide excision repair in xeroderma pigmentosum %WikiPathways_20230910%WP5114%Homo sapiens	Nucleotide excision repair in xeroderma pigmentosum 	0.0269492941260883	0.995888288971654	1	2067,8361,121504,6118,8450,8364,9978,1642,8366,5887,7507,5984,8360,5111,2965,56852,142,3978,1069,7515,1161,5886,2072,57654,9557,1022,5985,5983,56949,7508,8451,8334,4331,3150,10714,8294,51426,84464,5981,2074,8365,2967,57804,6119,3020,902,1643,2068,6117,7874,56655,8367,2873,8359,404672,5982,3980,128710,5424,2968,5426,3021,54107,5425,5429,2071,728340
POSITIVE REGULATION OF GLYCOPROTEIN BIOSYNTHETIC PROCESS%GOBP%GO:0010560	POSITIVE REGULATION OF GLYCOPROTEIN BIOSYNTHETIC PROCESS	0.027230921404127	0.995888288971654	-1	11261,23236,1499,20,2801,6934,81031,92370,6646,144245
CARDIAC CELL DEVELOPMENT%GOBP%GO:0055006	CARDIAC CELL DEVELOPMENT	0.0274879273645007	0.995888288971654	-1	8470,6926,10611,4851,9794,57538,4205,80313,3670,1525,27250,657,10529,80206,23363,6546,5629,182,7422
PHOSPHATIDYLINOSITOL-MEDIATED SIGNALING%GOBP%GO:0048015	PHOSPHATIDYLINOSITOL-MEDIATED SIGNALING	0.0276443397864451	0.995888288971654	-1	5297,5333,22876,5289,5335,23236,2260,6198,5298,5336,5332,5331
Apoptosis modulation by HSP70%WikiPathways_20230910%WP384%Homo sapiens	Apoptosis modulation by HSP70	0.0282948647595013	0.995888288971654	1	841,8772,637,355,8737,839,5602,3303,7132,836,9131,4214,54205,840,835,842,4790,317
SIGNALING BY ALK%REACTOME%R-HSA-201556.3	SIGNALING BY ALK	0.0285948418149641	0.995888288971654	1	3091,639,5335,4609,5803,2033,3065,5764,5290,5777,3066,238,4613,5295,25942,4192,5291,3667,10818,8841,6774,5296
POSITIVE REGULATION OF RUFFLE ASSEMBLY%GOBP%GO:1900029	POSITIVE REGULATION OF RUFFLE ASSEMBLY	0.029327613898026	0.995888288971654	-1	146206,9842,2059,64787,3265,25940,54849,22871,81565,5216,54869
P75(NTR)-MEDIATED SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%P75(NTR)-MEDIATED SIGNALING	P75(NTR)-MEDIATED SIGNALING	0.0303266269355407	0.995888288971654	1	3654,5590,5879,27018,572,5045,839,627,351,5567,4804,10782,6868,5602,5601,389,329,7157,56160,1147,5584,55851,9500,4615,5663,23385,28986,836,5290,207,387,7189,55859,5295,51107,6272,6464,8878,331,54205,84894,4692,11108,388,842,8517,8767,5599,3551,7531,317,396,83464,56616,10018
TOLL-LIKE RECEPTOR PATHWAY 1%PATHWHIZ%PW064909	TOLL-LIKE RECEPTOR PATHWAY 1	0.0310396164723122	0.995888288971654	1	3654,54472,1432,6416,5610,1147,4792,5606,23118,4615,5608,6885,4214,7189,2353,3725,8517,5599,4790,10454,51295,3551,5970,2002
5HT1 TYPE RECEPTOR MEDIATED SIGNALING PATHWAY%PANTHER PATHWAY%P04373	5HT1 TYPE RECEPTOR MEDIATED SIGNALING PATHWAY	0.0313390454515064	0.995888288971654	-1	2786,3777,5567,5577,108,2787,113,2770,2783,2775,5566,5576,59345,2790,54331,2782,55970,2773,2771,2785,5613,2788
PID_P75_NTR_PATHWAY%MSigdb_C2%PID_P75_NTR_PATHWAY	PID_P75_NTR_PATHWAY	0.0315900616929924	0.995888288971654	1	3654,5590,5879,27018,572,5045,839,627,351,5567,4804,10782,6868,5602,5601,389,329,7157,56160,1147,65078,5584,55851,9500,4615,5663,23385,57142,28986,836,5290,207,387,7189,55859,5295,51107,6272,6464,8878,331,54205,4692,11108,388,842,8517,8767,5599,3551,7531,317,396,83464,56616,10018
BIOCARTA_FAS_PATHWAY%MSigdb_C2%BIOCARTA_FAS_PATHWAY	BIOCARTA_FAS_PATHWAY	0.0319446077201321	0.995888288971654	1	841,8772,84823,355,5925,839,6416,5058,142,1676,4000,5783,843,8837,1616,5591,836,6885,4214,6709,397,5062,3725,840,8767,5599,11124,4001
FAS SIGNALING PATHWAY ( CD95 )%PATHWHIZ%PW070709	FAS SIGNALING PATHWAY ( CD95 )	0.0319446077201321	0.995888288971654	1	841,8772,84823,355,5925,839,6416,5058,142,1676,4000,5783,843,8837,1616,5591,836,6885,4214,6709,397,5062,3725,840,8767,5599,11124,4001
DUAL INCISION IN TC-NER%REACTOME%R-HSA-6782135.3	DUAL INCISION IN TC-NER	0.0322184950274755	0.995888288971654	1	2067,5438,6118,8450,9978,5435,1642,5441,7507,5436,5984,9716,5111,2965,5433,1161,91603,2072,5437,57654,5440,1022,5985,2033,5983,56949,7316,8451,5432,4331,5434,3150,7314,10714,6917,51426,5981,2074,2967,57804,7311,6119,902,5430,2068,6117,7874,404672,5982,6233,5424,2968,5431,5426,54107,5425,10450,2071,5439,57461,2073
EPHRIN B REVERSE SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPHRIN B REVERSE SIGNALING	EPHRIN B REVERSE SIGNALING	0.032654520838992	0.995888288971654	1	7525,4067,5879,1948,6416,2047,5783,7074,6714,8440,2534,1947,6885,5290,5998,5295,1759,5599,2048,3690
MISMATCH REPAIR (MMR) DIRECTED BY MSH2:MSH6 (MUTSALPHA)%REACTOME%R-HSA-5358565.2	MISMATCH REPAIR (MMR) DIRECTED BY MSH2:MSH6 (MUTSALPHA)	0.0326980201048895	0.995888288971654	1	6118,5111,3978,5395,4436,2956,10714,57804,4292,6119,6117,5424,5425
MITOCHONDRIAL FATTY ACID BETA-OXIDATION%REACTOME%R-HSA-77289.6	MITOCHONDRIAL FATTY ACID BETA-OXIDATION	0.0327655791041181	0.995888288971654	-1	1666,3032,166785,3033,3030,5095,1622,37,1632,23597,5096,4594,1892,84320,10449,80221,80724,11332,55856,117145,58488,34
PID_EPHRINB_REV_PATHWAY%MSigdb_C2%PID_EPHRINB_REV_PATHWAY	PID_EPHRINB_REV_PATHWAY	0.0329073255340522	0.995888288971654	1	7525,4067,5879,1948,2050,7852,6416,2047,5783,7074,6714,8440,2534,1947,6885,5290,5998,5295,1759,5599,2048,3690
DISEASES OF MITOTIC CELL CYCLE%REACTOME%R-HSA-9675126.3	DISEASES OF MITOTIC CELL CYCLE	0.0330281255743939	0.995888288971654	-1	8697,25906,5925,27338,894,29882,8881,1028,7027,1616,6502,246184,1027,1021,119504,996,1019,51433,7029,7321,1017,896,51529,595,1871,29945,64682,1026,51343,898,7324
PID_CERAMIDE_PATHWAY%MSigdb_C2%PID_CERAMIDE_PATHWAY	PID_CERAMIDE_PATHWAY	0.0340783961304763	0.995888288971654	1	8738,5590,841,5894,8772,637,5154,8737,572,6416,5610,4609,581,5595,5594,7132,55512,9448,4792,5604,5074,8567,5605,1509,7186,6609,5580,9131,207,4214,9530,54205,56848,8844,427,8575,5599,4790,5970
Fluoropyrimidine activity%WikiPathways_20230910%WP1601%Homo sapiens	Fluoropyrimidine activity	0.0350245873498418	0.995888288971654	1	7298,2030,8836,2356,83549,9429,6241,6240,10257,7157,7378,5471,7371,10057,7372,2068,23583,6996,1719,8824
BIOCARTA_MYOSIN_PATHWAY%MSigdb_C2%BIOCARTA_MYOSIN_PATHWAY	BIOCARTA_MYOSIN_PATHWAY	0.0350302467782749	0.995888288971654	-1	394,2768,4660,5585,23236,10672,9138,5578,2776,6093,5579
CALCIUM-ION REGULATED EXOCYTOSIS%GOBP%GO:0017156	CALCIUM-ION REGULATED EXOCYTOSIS	0.0350829952842343	0.995888288971654	1	4627,55207,6860,22999,10497,84258,6857,23208,6861,9066,5864,9783,51760,6844,140730,51150,5532,57586,148281,143425,127833,6845,8447
FOXA1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXA1 TRANSCRIPTION FACTOR NETWORK	FOXA1 TRANSCRIPTION FACTOR NETWORK	0.0352585595874725	0.995888288971654	1	7494,7026,8202,80781,1826,8204,6667,2033,1027,23761,63977,2353,3725,522,1051,5451,4731,162,4782,4781
CHONDROITIN SULFATE BIOSYNTHETIC PROCESS%GOBP%GO:0030206	CHONDROITIN SULFATE BIOSYNTHETIC PROCESS	0.035624291652774	0.995888288971654	-1	79586,7358,22856,55501,54480,55454,9469,347734,50515,51363
miR-509-3p alteration of YAP1/ECM axis%WikiPathways_20230910%WP3967%Homo sapiens	miR-509-3p alteration of YAP1/ECM axis	0.0359593705791043	0.995888288971654	-1	10413,10082,7005,1277,9564,7003,5090,2335,1289,6678,8463
MATURATION OF LSU-RRNA FROM TRICISTRONIC RRNA TRANSCRIPT (SSU-RRNA, 5.8S RRNA, LSU-RRNA)%GOBP%GO:0000463	MATURATION OF LSU-RRNA FROM TRICISTRONIC RRNA TRANSCRIPT (SSU-RRNA, 5.8S RRNA, LSU-RRNA)	0.0359704311624638	0.995888288971654	1	11224,23246,54680,84365,9875,117246,6129,55759,23029,79707,23481,84154,285855,8886,9326
PID_WNT_NONCANONICAL_PATHWAY%MSigdb_C2%PID_WNT_NONCANONICAL_PATHWAY	PID_WNT_NONCANONICAL_PATHWAY	0.0361183564616982	0.995888288971654	1	7525,409,8323,5590,55636,4920,5879,1855,815,5602,51701,1856,5601,23118,2535,7855,6885,23002,387,1452,6093,2316,9869,5599,10454,8324,1857,998
NONCANONICAL WNT SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NONCANONICAL WNT SIGNALING PATHWAY	NONCANONICAL WNT SIGNALING PATHWAY	0.0361183564616982	0.995888288971654	1	7525,409,8323,5590,55636,4920,5879,1855,815,5602,51701,1856,5601,23118,2535,7855,6885,23002,387,1452,6093,2316,9869,5599,10454,8324,1857,998
Familial partial lipodystrophy%WikiPathways_20230910%WP5102%Homo sapiens	Familial partial lipodystrophy	0.0361358080921241	0.995888288971654	1	10269,84823,8815,11343,2624,4000,6777,5601,57104,2625,5290,23463,688,208,6720,2339,4001
CELLULAR RESPONSE TO ALKALOID%GOBP%GO:0071312	CELLULAR RESPONSE TO ALKALOID	0.0365707037997743	0.995888288971654	1	839,6262,836,6546,114,84687,7052,840,23514,7442
TRANSLESION SYNTHESIS BY POLH%REACTOME DATABASE ID RELEASE 38%110320	TRANSLESION SYNTHESIS BY POLH	0.0366725148123942	0.995888288971654	1	6118,5984,5111,5985,5983,7316,7314,5981,7311,6119,6117,5982,6233,7353,5429,83932,55666
REGULATION OF ACTION POTENTIAL%GOBP%GO:0098900	REGULATION OF ACTION POTENTIAL	0.0367230345394897	0.995888288971654	1	5318,2629,10142,2332,8514,1824,9722,1832,7341,2702,1525,1739,6508,781,6543,1141,817,1829,274,857,2258,287,153396,775,6262,784,29098,808,3745,54795,2316,10021,3728,488,6331
REPRODUCTION%REACTOME DATABASE ID RELEASE 38%1474165	REPRODUCTION	0.0370509612112198	0.995888288971654	1	472,8243,8349,5889,6118,9139,9985,7852,10111,5932,545,23353,639,3306,10274,9126,27030,26277,128312,7022,10735,55766,8347,928,5885,3017,7013,54790,8334,57828,1019,8338,7014,4292,8341,1017,6119,25777,6117,94239,54386,7156,25913,3014,65057,3021,2683,4361,4683,4001,85236
HDR THROUGH HOMOLOGOUS RECOMBINATION (HRR)%REACTOME DATABASE ID RELEASE 38%5685942	HDR THROUGH HOMOLOGOUS RECOMBINATION (HRR)	0.0371002388538631	0.995888288971654	1	472,10524,5889,6118,80198,5892,10111,5932,5984,545,5111,5810,348654,5985,5983,79728,7316,7314,10714,51426,84464,7486,5981,57804,7311,6119,6117,84126,1111,3364,83695,5982,80010,6233,7156,5424,5884,7979,11073,5426,54107,4361,5425,5429,23514,4683,79008,51750,197342
REGULATION OF T CELL DIFFERENTIATION%GOBP%GO:0045580	REGULATION OF T CELL DIFFERENTIATION	0.0374204109214528	0.995888288971654	1	301,10524,5590,7494,57630,55274,64115,56339,6597,196528,4179,6595,27166,6605,57178,814,60,639,51043,86,1209,25,8744,79576,6659,6666,6598,6603,10892,6601,865,11221,3659,9655,57492,6602,2737,2625,4860,84524,861,29117,5914,2648,3146,5771,51176,23240,6599,55193,4192,22890,64410,8289,149041,55626,3726,51412,101,6522,9092,6604,604,4092,2309
GLYCOGEN METABOLISM%REACTOME%R-HSA-8982491.2	GLYCOGEN METABOLISM	0.0377929873512373	0.995888288971654	1	178,5236,2632,5256,5261,2992,7360,5255,7316,2548,7314,5257,7311,2997,808,6233,5836,5834,8908,7957
GAP-FILLING DNA REPAIR SYNTHESIS AND LIGATION IN TC-NER%REACTOME%R-HSA-6782210.2	GAP-FILLING DNA REPAIR SYNTHESIS AND LIGATION IN TC-NER	0.0379455677141033	0.995888288971654	1	5438,6118,8450,9978,5435,1642,5441,5436,5984,9716,5111,2965,5433,3978,7515,1161,91603,5437,57654,5440,1022,5985,2033,5983,56949,7316,8451,5432,4331,5434,3150,7314,10714,6917,51426,5981,2074,2967,57804,7311,6119,902,5430,2068,6117,7874,404672,5982,6233,3980,5424,2968,5431,5426,54107,5425,10450,2071,5439,57461
CARDIAC MUSCLE CELL DEVELOPMENT%GOBP%GO:0055013	CARDIAC MUSCLE CELL DEVELOPMENT	0.0380675439401877	0.995888288971654	-1	8470,6926,10611,9794,57538,4205,80313,3670,1525,657,10529,80206,23363,6546,5629,7422
NUCLEAR PORE COMPLEX ASSEMBLY%GOBP%GO:0051292	NUCLEAR PORE COMPLEX ASSEMBLY	0.0384505516634249	0.995888288971654	-1	57122,4928,7175,23165,9972,8087,25909,9688,55706,124491
POSITIVE REGULATION OF GLYCOPROTEIN METABOLIC PROCESS%GOBP%GO:1903020	POSITIVE REGULATION OF GLYCOPROTEIN METABOLIC PROCESS	0.0387992247800026	0.995888288971654	-1	11261,23236,1499,20,2801,81876,5861,6934,81031,92370,6646,144245
TETRAPYRROLE METABOLIC PROCESS%GOBP%GO:0033013	TETRAPYRROLE METABOLIC PROCESS	0.0391706399032337	0.995888288971654	-1	56898,54977,3163,4779,326625,645,166785,55316,7389,3162,28982,3145,5826,4363,7390,5498,210,1371,93974,23456,113235,2235,644,8803,10857,211,1352,27249,2395,1355
AXON GUIDANCE MEDIATED BY SEMAPHORINS%PANTHER PATHWAY%P00007	AXON GUIDANCE MEDIATED BY SEMAPHORINS	0.0391736400262195	0.995888288971654	-1	5879,8829,10570,5364,1400,5058,2444,1020,10507,5361,2534,1808,10371,387,9138,56896
FILOPODIUM ASSEMBLY%GOBP%GO:0046847	FILOPODIUM ASSEMBLY	0.0397669430618593	0.995888288971654	1	2245,7430,91010,50649,84687,121512,9294,26052,55785,23380,221178
GLYCOGEN SYNTHESIS%REACTOME%R-HSA-3322077.6	GLYCOGEN SYNTHESIS	0.0399521158755551	0.995888288971654	1	5236,2632,2992,7360,7316,7314,7311,2997,6233,8908,7957
Statin inhibition of cholesterol production%WikiPathways_20230910%WP430%Homo sapiens	Statin inhibition of cholesterol production	0.0399847585367699	0.995888288971654	-1	348,4035,2222,5360,949,3949,19,8694,3156,6646,6713
MAP KINASE ACTIVATION%REACTOME DATABASE ID RELEASE 38%450294	MAP KINASE ACTIVATION	0.0400592798132035	0.995888288971654	1	1386,3654,23291,5600,1846,1432,5519,4208,9252,7335,5518,1845,4205,1848,6416,5602,5598,466,5595,5594,5601,1147,6197,8945,5604,5606,6500,23118,7316,5609,5528,5608,7314,6885,5516,6195,1849,1385,7311,51231,6196,7189,7867,8454,6233,2353,3725,9261,79155,8517,8767,5599,4790,7334,10454,3551,5515,2002
BIOCARTA_CTCF_PATHWAY%MSigdb_C2%BIOCARTA_CTCF_PATHWAY	BIOCARTA_CTCF_PATHWAY	0.0401942577344895	0.995888288971654	1	5728,10664,4609,4089,7157,4086,1027,7043,5290,4193,6198,5295,7042,4090,7046,7040,5515
PID_NFKAPPAB_ATYPICAL_PATHWAY%MSigdb_C2%PID_NFKAPPAB_ATYPICAL_PATHWAY	PID_NFKAPPAB_ATYPICAL_PATHWAY	0.040888195061796	0.995888288971654	1	409,6850,1432,5966,1459,6714,1457,4792,1460,5290,5295,4790,3551,5970
TAK1-DEPENDENT IKK AND NF-KAPPA-B ACTIVATION%REACTOME%R-HSA-445989.9	TAK1-DEPENDENT IKK AND NF-KAPPA-B ACTIVATION	0.0409001007461401	0.995888288971654	1	3654,841,7335,351,7157,1147,4792,9683,23118,7316,28511,7186,7314,6885,4791,7311,7189,3146,121457,6233,8517,8767,28512,4790,7334,10454,3551,9684,5970,4793,9097
BIOCARTA_ACTINY_PATHWAY%MSigdb_C2%BIOCARTA_ACTINY_PATHWAY	BIOCARTA_ACTINY_PATHWAY	0.0411086833707268	0.995888288971654	-1	5688,10152,5879,58,10163,10787,10810,8976,8936,4690
CELL CYCLE PHASE TRANSITION%GOBP%GO:0044770	CELL CYCLE PHASE TRANSITION	0.0411760698364523	0.995888288971654	-1	7465,586,128866,993,143384,23133,8697,10270,2059,1263,9113,8450,815,997,6873,9833,900,25988,27338,23122,9024,10657,7164,4609,5128,1020,23236,899,894,1978,1977,79176,26993,51400,29882,5537,57695,25799,5976,6683,4296,55844,10763,219771,2029,7027,6502,7319,8453,8451,1027,1021,10769,1104,54619,996,891,1019,8914,8452,1017,8317,4863,6198,5218,84446,896,1785,11040,23332,8454,79616,27243,595,1871,901,51451,7332,10776,5426,64682,5127,1026,9150,91,2935,26524,898,91782,994,84930
REGULATION OF CALCINEURIN-MEDIATED SIGNALING%GOBP%GO:0106056	REGULATION OF CALCINEURIN-MEDIATED SIGNALING	0.0412683657922953	0.995888288971654	1	9454,6548,121665,2274,29995,10523,11261,2932,5725,5534,6543,8445,5533,5530,1827,10519,9472,493,5336,58529,5532,23261,9455,375346
TOLL-LIKE RECEPTOR 4 SIGNALING PATHWAY%GOBP%GO:0034142	TOLL-LIKE RECEPTOR 4 SIGNALING PATHWAY	0.0415840459763761	0.995888288971654	1	3654,57402,5581,22841,1147,4792,4615,6885,7189,51295,5970
REGULATION OF CDC42 ACTIVITY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF CDC42 ACTIVITY	REGULATION OF CDC42 ACTIVITY	0.0418759264409635	0.995888288971654	1	324,392,10928,23348,5335,7410,2245,6453,8874,57572,9855,139818,115557,55114,28964,23229,8412,29127,23268,10451,23263,4830,396,998,221178,55619
Prostaglandin and leukotriene metabolism in senescence %WikiPathways_20230910%WP5122%Homo sapiens	Prostaglandin and leukotriene metabolism in senescence 	0.0419327316430171	0.995888288971654	-1	109,5743,5600,3265,3488,5925,9536,23236,2770,127281,23411,2776,240,2778,1026,4048
Prostaglandin and leukotriene metabolism in senescence %WikiPathways_20230910%WP5321%Homo sapiens	Prostaglandin and leukotriene metabolism in senescence 	0.0419327316430171	0.995888288971654	-1	109,5743,5600,3265,3488,5925,9536,23236,2770,127281,23411,2776,240,2778,1026,4048
MITOTIC CELL CYCLE PHASE TRANSITION%GOBP%GO:0044772	MITOTIC CELL CYCLE PHASE TRANSITION	0.0424079267136537	0.995888288971654	-1	7465,586,128866,993,143384,23133,8697,2059,1263,9113,8450,815,997,6873,9833,900,25988,27338,23122,9024,10657,7164,4609,5128,1020,23236,899,894,1978,1977,79176,51400,29882,5537,57695,25799,6683,55844,10763,219771,2029,7027,6502,7319,8453,8451,1027,1021,10769,1104,54619,996,891,1019,8452,1017,8317,4863,6198,5218,84446,896,1785,11040,23332,8454,79616,27243,595,1871,901,51451,10776,5426,64682,5127,1026,9150,91,2935,26524,898,91782,994,84930
Regulation of Wnt / B-catenin signaling by small molecule compounds%WikiPathways_20230910%WP3664%Homo sapiens	Regulation of Wnt / B-catenin signaling by small molecule compounds	0.0424181502571376	0.995888288971654	1	324,154141,8658,8321,2932,6925,1856,1499,4035,27122,8325,1452,51176,8312,8324
SELENOAMINO ACID METABOLISM%PATHWHIZ%PW000007	SELENOAMINO ACID METABOLISM	0.0425505924142034	0.995888288971654	-1	1491,22928,64116,131965,9061,191,875,4141,4144,27430
REGULATION OF NEUTROPHIL CHEMOTAXIS%GOBP%GO:0090022	REGULATION OF NEUTROPHIL CHEMOTAXIS	0.0427117309914683	0.995888288971654	1	9750,5879,57118,10059,158747,708,83700,1803,972,7060,4192,9353,4354,90550
HEME METABOLIC PROCESS%GOBP%GO:0042168	HEME METABOLIC PROCESS	0.0429467222157294	0.995888288971654	-1	56898,54977,3163,4779,645,7389,3162,28982,3145,4363,7390,5498,210,1371,93974,23456,113235,2235,644,10857,211,1352,2395,1355
BIOCARTA_WNT_PATHWAY%MSigdb_C2%BIOCARTA_WNT_PATHWAY	BIOCARTA_WNT_PATHWAY	0.0435998932987227	0.995888288971654	1	324,1855,8321,1487,2932,4609,51701,4089,1499,1457,8945,7088,6885,3065,595,1387,8312,10454,5515,10023,5467
REGULATION OF CALCINEURIN-NFAT SIGNALING CASCADE%GOBP%GO:0070884	REGULATION OF CALCINEURIN-NFAT SIGNALING CASCADE	0.0436664311166124	0.995888288971654	1	9454,6548,121665,2274,29995,10523,11261,2932,5725,5534,8445,5533,5530,1827,10519,9472,493,5336,58529,5532,23261,9455,375346
Inflammatory response pathway%WikiPathways_20230910%WP453%Homo sapiens	Inflammatory response pathway	0.0437694846596577	0.995888288971654	-1	7059,3566,7057,1277,7132,3918,958,3911,2335,3912,3915,3913,1278
GLYCOLYSIS%BIOCYC%PWY66-400	GLYCOLYSIS	0.0440648846597649	0.995888288971654	1	5214,230,5315,5211,2821,5230,7167,669,2026,2597,3099,3098,2023,5223,226,5213
STRESS-ACTIVATED MAPK CASCADE%GOBP%GO:0051403	STRESS-ACTIVATED MAPK CASCADE	0.0440652011106791	0.995888288971654	1	10045,5600,677,1432,4294,83605,55504,6416,10221,5602,5595,5594,5601,4296,9344,9175,1616,5606,5609,5603,7786,5608,6885,7538,9479,23542,2873,50488,10044,5599,1399,3551,8491,2874,5871
DETECTION OF EXTERNAL STIMULUS%GOBP%GO:0009581	DETECTION OF EXTERNAL STIMULUS	0.044119359350482	0.995888288971654	1	5311,83862,8195,346007,2047,2767,11190,1499,9094,1301,25861,23596,2898,1040,5747,2776,10893,1258,9600,1000,3728,9780
BIOCARTA_IL2RB_PATHWAY%MSigdb_C2%BIOCARTA_IL2RB_PATHWAY	BIOCARTA_IL2RB_PATHWAY	0.0442088574351636	0.995888288971654	1	5894,6850,3265,6654,355,572,4609,5595,5594,6777,9021,8837,2885,3716,5290,5777,207,6198,5295,6464,2353,867,3667,5478,1399
CARDIOCYTE DIFFERENTIATION%GOBP%GO:0035051	CARDIOCYTE DIFFERENTIATION	0.0444052416180907	0.995888288971654	-1	8470,6926,10611,4851,4208,9794,57538,4205,80313,3670,1525,4089,27250,3516,25776,2348,657,3084,10529,80206,23363,90,6546,5978,6722,51548,79191,11214,7042,5629,150094,182,650,7422
PENTOSE-PHOSPHATE SHUNT%GOBP%GO:0006098	PENTOSE-PHOSPHATE SHUNT	0.0456947052090943	0.995888288971654	1	5226,6888,51071,64080,9563,7086,25796,2539,22934,6120
OXIDATION OF BRANCHED-CHAIN FATTY ACIDS%SMPDB%SMP0000030	OXIDATION OF BRANCHED-CHAIN FATTY ACIDS	0.0458252764174762	0.995888288971654	1	5195,215,1384,217,2180,788,26061,5264,5194,1376
APC-CDC20 MEDIATED DEGRADATION OF NEK2A%REACTOME DATABASE ID RELEASE 38%179409	APC-CDC20 MEDIATED DEGRADATION OF NEK2A	0.0461363051808537	0.995888288971654	-1	8697,25906,27338,29882,8881,9184,7316,246184,7314,119504,996,51433,7311,7321,51529,6233,29945,64682,7324
COPII-COATED VESICLE CARGO LOADING%GOBP%GO:0090110	COPII-COATED VESICLE CARGO LOADING	0.046957958895973	0.995888288971654	-1	22872,6396,22937,10483,9871,9632,10484,5861,128637,375056,10427,56681,10802
REGULATION OF PHOSPHATASE ACTIVITY%GOBP%GO:0010921	REGULATION OF PHOSPHATASE ACTIVITY	0.0471023405215543	0.995888288971654	-1	7184,2768,23645,91272,4249,10842,4208,5524,11261,2932,51657,8725,4659,80279,3958,3064,9475,261726,9863,3672,55291,808,1408,3326,22870,9891,7248,2281,6093,3551,2822,84930,2280,650
HEME BIOSYNTHETIC PROCESS%GOBP%GO:0006783	HEME BIOSYNTHETIC PROCESS	0.0474220404700249	0.995888288971654	-1	54977,4779,7389,28982,3145,7390,5498,210,1371,93974,23456,2235,10857,211,1352,2395,1355
TNF STRESS RELATED SIGNALING%PATHWHIZ%PW064784	TNF STRESS RELATED SIGNALING	0.0475046754345705	0.995888288971654	1	8738,1432,8737,6416,466,1147,4792,5606,5609,5608,7186,4214,3725,835,8517,5599,4790,3551,10010,5871
DETECTION OF ABIOTIC STIMULUS%GOBP%GO:0009582	DETECTION OF ABIOTIC STIMULUS	0.0482704927165438	0.995888288971654	1	5311,83862,8195,346007,2047,2767,11190,1499,6863,9094,1301,25861,23596,2898,8914,1040,5747,2776,10893,1258,9600,1000,3728,9780
